-0.229429,-0.0736539,-0.0008878
-0.250625,-0.106914,0.00511204
-0.272229,-0.142471,0.0102389
-0.292479,-0.185785,0.0207792
-0.291731,-0.212913,0.0239907
-0.309728,-0.259099,0.0370291
-0.294988,-0.276725,0.0566187
-0.30005,-0.313006,0.0706767
-0.293091,-0.329649,0.0687084
-0.297321,-0.348406,0.0540997
-0.302967,-0.35512,0.0502239
-0.300905,-0.380275,0.0701996
-0.297255,-0.395427,0.0687471
-0.282062,-0.394098,0.0795842
-0.269234,-0.391342,0.0896531
-0.268394,-0.405269,0.0952972
-0.255768,-0.42381,0.095097
-0.237485,-0.434995,0.133279
-0.208244,-0.451576,0.155165
-0.161005,-0.438641,0.176156
-0.115578,-0.423772,0.222617
-0.077266,-0.441407,0.247211
-0.0421924,-0.45206,0.221411
-0.00659092,-0.471003,0.190089
0.0043098,-0.514341,0.166484
0.0253402,-0.500129,0.145523
0.0282302,-0.479668,0.131942
0.0605612,-0.494233,0.126591
0.114379,-0.530707,0.131114
0.139709,-0.584852,0.111932
0.168476,-0.635491,0.112916
0.18404,-0.628484,0.103336
0.205517,-0.615975,0.107863
0.253807,-0.657821,0.105492
0.281486,-0.65876,0.0788238
0.301044,-0.629023,0.0557797
0.319533,-0.621293,0.0466217
0.321609,-0.639776,0.0597947
0.33573,-0.65321,0.0720372
0.37062,-0.640918,0.0788899
0.407142,-0.619966,0.0754627
0.444405,-0.599196,0.0542583
0.478767,-0.582533,0.0424292
0.50888,-0.567995,0.0291127
0.535909,-0.554206,0.0363006
0.549578,-0.518007,0.0656113
0.561498,-0.495264,0.0705507
0.575029,-0.468237,0.0799565
0.577913,-0.430631,0.110965
0.584104,-0.386551,0.123471
0.605356,-0.339361,0.107879
0.62517,-0.287639,0.0862774
0.637197,-0.222699,0.0660777
0.640882,-0.185915,0.0559637
0.65346,-0.153908,0.0546506
0.661645,-0.118164,0.0606204
0.671613,-0.0726784,0.0598421
0.683525,-0.042352,0.0602666
0.691077,0.00488795,0.0493324
0.700535,0.0356757,0.0586324
0.699099,0.0691403,0.0489838
0.707239,0.103669,0.0897548
0.722893,0.128092,0.122948
0.731589,0.175708,0.0916365
0.732523,0.214739,0.0714066
0.718561,0.240267,0.0828854
0.745296,0.248246,0.0803756
0.743263,0.256984,0.0797164
0.76394,0.262425,0.085346
0.760871,0.273606,0.0912528
0.761306,0.276907,0.0880796
0.754758,0.278439,0.100745
0.751697,0.283118,0.105045
0.746754,0.277936,0.118328
0.737836,0.272742,0.137179
0.729007,0.267476,0.156051
0.715479,0.262146,0.168671
0.708729,0.267486,0.203878
0.7034,0.277036,0.254446
0.68621,0.285945,0.279103
0.669858,0.287242,0.318536
0.661916,0.279061,0.393094
0.661857,0.269394,0.455168
0.657525,0.271908,0.514159
0.658789,0.266117,0.452417
0.655877,0.272804,0.431429
0.644903,0.23959,0.439113
0.65584,0.209628,0.422514
0.659578,0.182267,0.418386
0.648744,0.12074,0.41436
0.657967,0.075228,0.408234
0.65769,0.0413424,0.412282
0.661252,0.0146584,0.423955
0.658267,-0.0158084,0.429142
0.64971,-0.0655882,0.41942
0.634459,-0.0939764,0.418377
0.624581,-0.131343,0.419167
0.612253,-0.146066,0.433506
0.60505,-0.180692,0.438363
0.59464,-0.225325,0.429139
0.582705,-0.269577,0.419922
0.579388,-0.306323,0.396042
0.574306,-0.333205,0.381482
0.565075,-0.352271,0.377313
0.567953,-0.391324,0.379292
0.564446,-0.423456,0.380822
0.57316,-0.428775,0.391206
0.555656,-0.441062,0.384656
0.554889,-0.460825,0.38423
0.534574,-0.466201,0.384838
0.512505,-0.485836,0.393043
0.479467,-0.487922,0.394972
0.440849,-0.493601,0.411426
0.391421,-0.494642,0.417623
0.356197,-0.506909,0.428355
0.309529,-0.540474,0.434878
0.26166,-0.564607,0.448283
0.233184,-0.567597,0.463017
0.205856,-0.568142,0.474673
0.173201,-0.543769,0.47015
0.141209,-0.523962,0.462036
0.112081,-0.512012,0.456219
0.0938561,-0.508532,0.440105
0.041067,-0.48387,0.437544
-0.0212212,-0.442089,0.441075
-0.0682352,-0.414365,0.424986
-0.113594,-0.405671,0.409452
-0.172251,-0.415697,0.410516
-0.215306,-0.409867,0.417954
-0.256279,-0.400006,0.437307
-0.297244,-0.382505,0.435279
-0.33785,-0.36026,0.427076
-0.355838,-0.352107,0.416067
-0.386731,-0.330309,0.401651
-0.412535,-0.299322,0.407465
-0.426831,-0.248023,0.380051
-0.452334,-0.188142,0.36275
-0.451251,-0.142782,0.328895
-0.484789,-0.104257,0.273045
-0.46711,-0.121235,0.259415
-0.44873,-0.115131,0.246717
-0.392976,-0.0164711,0.285109
-0.423015,-0.0170023,0.330076
-0.430871,0.00712242,0.364889
-0.429368,0.044037,0.392442
-0.40747,0.0805956,0.411331
-0.388209,0.149566,0.407278
-0.37437,0.19509,0.40689
-0.370197,0.232969,0.401594
-0.358377,0.262307,0.391671
-0.325725,0.267063,0.376569
-0.29345,0.272539,0.353491
-0.237822,0.29784,0.324987
-0.197492,0.32225,0.306663
-0.149284,0.34116,0.295013
-0.105793,0.386443,0.335892
-0.0863771,0.384603,0.403197
-0.0662357,0.395198,0.442933
-0.0412726,0.374774,0.454011
-0.00773691,0.297637,0.42188
-0.00121566,0.247012,0.332315
-0.0206606,0.174278,0.277474
-0.0262256,0.139189,0.232684
-0.0189912,0.116278,0.198137
-0.019481,0.103737,0.166849
-0.036386,0.109009,0.154863
-0.0484398,0.0879445,0.149313
-0.0488639,0.080279,0.125453
-0.0432945,0.0837352,0.0979195
-0.0386376,0.081908,0.0661235
-0.0411736,0.0751625,0.0652574
-0.0532051,0.0858562,0.088182
-0.0616132,0.0919043,0.101599
-0.0663301,0.114411,0.108753
-0.0585217,0.144308,0.117769
